17959;4;Сантехник;Протекает ванна, с верхнего отверствия, изначально неправильно присоединили кажется. Так как делали ремонт все устанавливалось новое.
17961;61;Ремонт стиральных машин;Шумит баробан по ходу подшибник надо поменять
17963;4;Сантехник;Засорение мойки в кухне, вода не сходит в посудомойке. Прочистить канализационные трубы до стояка. Нужент трос до 3 м
17965;14;Муж на час;Засорилась ванна,нужно прочистить
17967;4;Сантехник;Вода на кухне из мойки не уходит, с посудомойки тоже. Надо прочистить трубы .
17969;4;Сантехник;Стояк между этажами возможна течь
17971;14;Муж на час;Подкрутить дверь , по мелочам
17977;10;Электрик;В 2 комнатах не горит свет
17979;4;Сантехник;"установить 2 раковины и смесителя.
проверка трапа душевой кабины, установка унитаза."
17981;4;Сантехник;Установка сантехники раковины, смеситель и и.д.
17983;10;Электрик;установка телевизора на стену, Установка экрана проектора
17985;10;Электрик;Произошел хлопок на кухне и после этого свет перестал гореть. Замена лампочек не помогла.
17987;10;Электрик;Установка телевизора на стену
17989;10;Электрик;Проверка проводки в ванной
17991;10;Электрик;Перевесить люстру
17993;14;Муж на час;Нужно поменять люстру и установить 2 розетки и выключатель.Сколько это будет стоить?
17995;10;Электрик;повесить детский турник с лесенкой
17997;10;Электрик;Заменить светильники потолок
17999;10;Электрик;Нужна установить люстры
18001;10;Электрик;не работает станок
18003;10;Электрик;Ремонт розетки
18005;4;Сантехник;Протекает канализация штробить стену
18007;4;Сантехник;Установка стиральной машины. Переместить кран подачи воды
18009;14;Муж на час;Замена замка или серцевины входной двери
18011;14;Муж на час;"Замена уголка на пластиковой трубе
"
18013;14;Муж на час;"1. Установить люстру 
2. Починить кран на кухне
3. Починить разетку 
4. Заменить вытежку в ванной 
5. Заменить лампы в спотах"
18015;14;Муж на час;течёт из шланга унитаза
18017;4;Сантехник;Чистка засора
18019;61;Ремонт стиральных машин;Стиральная машина фирмыHotpoint Aniston wmsg 600 перестала крутить барабан, выставив любую программу набирает воду и стоит, при этом идёт отсчёт времени
18021;4;Сантехник;Вытекает вода из под раковины после использования, со стороны газовой плиты
18023;10;Электрик;монтаж видео камер 8 шт
18025;14;Муж на час;Повесить гардину
18027;24;Видеонаблюдение;Ремонт светилника
18029;14;Муж на час;повесить гардину ( просверлить отверствие для дюбелей)
18031;24;Видеонаблюдение;Ремонт светилника
18035;14;Муж на час;повесить плоскую люстру на потолок
18037;4;Сантехник;Позвоните, пожалуйста, нужно обговорить проблему. Хотелось бы узнать сколько будет стоить замена трубы пластиковой . там на месте стыка с радиатором течет. Только сперва позвоните а не приезжайте
18039;10;Электрик;В гардеробной перестала работать одновоеременно разетка и потолочная лампа после того как в разетку был включен пылесос.
18041;4;Сантехник;Установка унитаза
18043;4;Сантехник;Замена водопроводного крана
18045;10;Электрик;нету света в ванной 
18047;10;Электрик;ремонт розетки 1 шт
18049;4;Сантехник;заменить унитаз
18051;4;Сантехник;"Доброеутро, у меняпроблема. 
Сломался котел. Элмира"
18053;4;Сантехник;Добрый день, у меня под раковиной вода, что мне делать?
18055;4;Сантехник;Установить бойлер. Провести трубопровод для бойлера.
18057;10;Электрик;Установка потолочной люстры
18059;10;Электрик;При включении света в комнате слышен треск в выключателе
18061;4;Сантехник;Добрый день. У меня забилась канализация, не уходит вода в санузле.
18063;10;Электрик;заменить автоматы на 25А 4 шт 
18065;10;Электрик;коротнула розетка и запах пошел теперь в розетке света нет.
18067;4;Сантехник;Протекает в ванной, и так же устанавливали новый унитаз, протекает временами.
18069;4;Сантехник;Ввод и установка горячей воды 2 точки. Холодная вода установка 1 точка. Установка водомера
18073;10;Электрик;установть светильник люструххх
18077;14;Муж на час;нужно обрезать и навесить рейку пластиковую для штор (типа карниз)
18079;10;Электрик;ремонт розеток 3 шт
18081;14;Муж на час;"Отсоединился сифон от раковины на кухне; не работает розетка; отпал 1 наличник у двери; сломались ножки дивана и шатаются ножки кухоных ящиков."
18087;4;Сантехник;Течет сливная труба унитаза. Надо менять трубу
18089;61;Ремонт стиральных машин;Поломка стиральной машины.
18099;10;Электрик;Вышли розетки 2 из стенки, обратно их туда засунуть. Наберите меня пожалуйста.
18103;4;Сантехник;от унитаза исходит неприятный запах плесени, возможно, проблема в гофре
18119;10;Электрик;Диагностика выключателя и замена люстры.
18123;14;Муж на час;заменить 3 розетки, 3 выключателя, повесить плафон в ванной комнате
18125;61;Ремонт стиральных машин;Установка стиральной машины,
18127;14;Муж на час;засор  мойки и раковины.
18129;10;Электрик;Света нет у всех есть
18131;14;Муж на час;поменять замок на входной двери квартиры
18133;10;Электрик;Короткое замыкание, все время выбивает автомат
18135;10;Электрик;Заменить 5 розеток, часто выбивает автомат, возможно заменить его так как контакт обгорелый один или что то ещё посоветуете
18143;14;Муж на час;Люстра установка
18149;10;Электрик;Замыкан в люстрах, перемарают лампы. Нет контакта.
18151;14;Муж на час;Поменять 2 светильника
18153;10;Электрик;установка светодиодной ленты
18155;4;Сантехник;Капает кран где установлен пердун
18157;10;Электрик;Нужно провести свет в баню
18159;14;Муж на час;Поменять подчипник ВОSS
18161;10;Электрик;Нужно заверить навес и до делать свет под новесом
18163;14;Муж на час;навеска люстры, замена розеток,
18165;10;Электрик;Срочно нужен электрик, пропал свет.
18167;4;Сантехник;Пересобрать душевую кабину
18169;4;Сантехник;Замена шланга подачи горячей воды в ванной
18171;4;Сантехник;Замена переходника с 12 на 15 мм, замена сифона. Все в смесителе ванной комнаты. Ранее сантехник не смог поменять из за отсутствия деталей. Проверка слива унитаза.
18173;4;Сантехник;Течь в трубе
18179;10;Электрик;заменить люстру
18181;10;Электрик;Починить свет в ванной комнате. Свет не горит в ванной.
18183;14;Муж на час;установка наливного шланга - протекает на входе в сточную трубу
18185;10;Электрик;Короткое замыкание, все время выбивает автомат
18187;10;Электрик;Замена водяного насоса
18189;10;Электрик;Починить свет в ванной комнате. Свет не горит в ванной.
18191;10;Электрик;ремонт люстры 2 шт
18193;14;Муж на час;Пробить дверной проем. Материал гипсокартон.
18195;14;Муж на час;Отрегулировать пластиковые окна. Дует.
18197;10;Электрик;нету света квартире
18199;10;Электрик;установить светильник над зеркалом ванной
18201;10;Электрик;В одной половине однокомнатной квартиры не работают розетки
18205;14;Муж на час;Нужно подготовить потолок для установки натяжного
18207;10;Электрик;Кратко не напишешь!
18213;24;Видеонаблюдение;подключения эл плиты.
18217;14;Муж на час;Устранение течи в туалете, замена люминесцентной лампы, провести дополнительную розетку
18219;10;Электрик;Замена штепсельных розеток и выключателей 15 мин.1500 тг. Снятие розетки или выключателя с отсоединением от электросети. Установка новых розетки или выключателя. Проверка крепления. Проверка работы и регулировка.
18221;10;Электрик;установить эл.щины на потолок и подключить прожектора
18223;10;Электрик;поменять люстры 2 шт
18225;14;Муж на час;Поменять споты в подвесном потолке
18227;14;Муж на час;поменять стаканчик в кране либо сам кран. так же трубы
18229;14;Муж на час;приклеить настенную панель и пенопластовый потолок фрагмент
18231;14;Муж на час;Замена смесителя на кухне
18233;14;Муж на час;"отремонтировать кровать, бежит в раковине и т.д., возьмите с собой дрель или шуруповёрт. Кран не течёт, смеситель или кран надо поменять.
И холодильник заправить фрионом"
18235;4;Сантехник;прочистить трубы в водопроводе на кухне и ванной, отрегулировать бачок в унитазе
18237;4;Сантехник;Добрый день! Протекает унитаз. Требуется ремонт сливного бочка марки sanita...
18239;4;Сантехник;Замена труб гор. и хол. воды в ванне, перенос счетчиков.
18247;14;Муж на час;поменять смеситель 
18253;4;Сантехник;поменять унитаз
18255;4;Сантехник;протекают в трубах горячей воды в местах соединения.Трубы в коробах с кафелем
18257;4;Сантехник;поменять кран
18259;14;Муж на час;Ремонт двери
18261;14;Муж на час;нужно запаять низ стульчика
18263;14;Муж на час;ремонт двери
18265;10;Электрик;подключение кабеля к счётчику и электроплите
18267;10;Электрик;поменять розетки 3шт
18269;4;Сантехник;Требуется заменит кран от посудомоечной машинки ( есть небольшая течь
18271;10;Электрик;перенос розеток
18273;10;Электрик;Перегоререл трансформатор в люстре
18275;14;Муж на час;Замена розеток кол-во 2 шт и замена переключателя 1 шт, провести кабель под плинтусом и по мелочи. ПРедварительно созвониться.
18277;14;Муж на час;замена розеток 3 шт. прокладка телекабеля под плинтусом и по мелочи.
18279;4;Сантехник;замена сифона ремонт крана
18281;14;Муж на час;Нужно повесить телевизор на стену
18283;14;Муж на час;установка вилки на электрогазплиту. сменить замок в двери
18285;10;Электрик;выбивает автомат на эл.печи
18287;10;Электрик;установка люстры
18291;4;Сантехник;Замена крана в кухни
18293;4;Сантехник;поменять сместитель
18295;14;Муж на час;Прикрутить шуруп на петлю шкафа
18297;4;Сантехник;Позвоните обговорить проблему
18299;14;Муж на час;замена смесителя
18301;14;Муж на час;замена розеток.замена светильников
18305;24;Видеонаблюдение;поменять плафон
18307;24;Видеонаблюдение;замена счётчика
18315;24;Видеонаблюдение;ремонт видео наблюдение
18317;10;Электрик;заменить люстры на новые 2 шт
18319;14;Муж на час;Замена замка и сердцевины в металической двери, навес полок, ограничитель для двери
18321;14;Муж на час;ремонт стульев
18323;14;Муж на час;Требуется ремонт крана на кухне, с крана где должна течь холодная вода бежит горячая
18327;14;Муж на час;сделать съемный короб в ванной
18329;14;Муж на час;кафель на коробе в ванной
18331;14;Муж на час;мелкий ремонт кафеля в ванной (кафель на коробе возле пластиковой шторки)
18337;4;Сантехник;Подтекает Вода под раковиной
18339;4;Сантехник;Замена смесителя на раковины
18341;10;Электрик;Неработают одна розетка и один выключатель
18343;4;Сантехник;Установит унитаз
18345;10;Электрик;замена люстры
18347;14;Муж на час;Добрый день! Необходимо повесить телевизор и крепление на стену, и повесить 2 полки, в какую стоимость это обойдется? И когда возможно сделать?
18349;24;Видеонаблюдение;навесить три светильника
18351;61;Ремонт стиральных машин;посудомоечная машина оставляет белый налет на посуде. соль добавляем.
18353;24;Видеонаблюдение;Навесить 3 светильника
18355;4;Сантехник;ремонт стакан крана
18357;4;Сантехник;ремонт унитаза 
18359;4;Сантехник;прочистка канализации 
18361;4;Сантехник;замена смесителя 
18363;4;Сантехник;Установка стиральной машины
18365;10;Электрик;перемонтаж освещение
18369;14;Муж на час;навесить 3 светильника
18371;4;Сантехник;установить стиральную машинку 
18373;4;Сантехник;Замена шланга подачи воды к посудомоечной машины
18377;14;Муж на час;повесить зеркало в ванной монтаж гардин
18383;10;Электрик;замена автомата 100А
18393;10;Электрик;Выгорел ноль в одной из розеток. В этой же стене есть еще 2 розетки, ни в одной из них нет света.
18395;24;Видеонаблюдение;установка системы видеонаблюдения
18399;24;Видеонаблюдение;установка видео
18401;10;Электрик;перенос эл.счетчика однофазный
18403;4;Сантехник;Забилась раковина
18405;14;Муж на час;установка раковины
18407;24;Видеонаблюдение;установка системы видеонаблюдения
18409;24;Видеонаблюдение;установка видеонаблюдения
18411;24;Видеонаблюдение;Установка домофона, ремонт видеонаблюдения
18413;24;Видеонаблюдение;установка системы видеонаблюдения
18415;10;Электрик;Замена люстр
18419;4;Сантехник;Установка унитаза
18421;14;Муж на час;Навесить зеркало в ванной, отрезать скол
18423;10;Электрик;Отсутствие контакта между автоматом в подъезде, отсутствие электропитания в квартире
18431;14;Муж на час;покрасит потолок
18433;14;Муж на час;поменять кран
18435;24;Видеонаблюдение;установка видеонаблюдения
18437;24;Видеонаблюдение;монтаж видеонаблюдения
18439;24;Видеонаблюдение;установка и монтаж видеонаблюдения
18441;14;Муж на час;Приклеить дверной откос, прикрепить навесной шкаф, прикрепить биде, и по мелочи приклеить, сантехника
18443;10;Электрик;неработает эл.плита 
18445;24;Видеонаблюдение;установка домофона
18447;10;Электрик;Нет свет автомат не включается
18449;4;Сантехник;лопнула батарея
18451;10;Электрик;Разетка еки штук орнату керек асханага
18453;10;Электрик;Установка Люстры 2 штук
18455;10;Электрик;Проверит электро мясорубок
18459;10;Электрик;Поменять автомат 16А.3штук
18461;10;Электрик;Проверит электро двигатель
18463;4;Сантехник;Чисто от души гой брат негиз заказ емес по братский
18465;4;Сантехник;Течет на кухне где установлен счетчик
18467;4;Сантехник;Установка раковины
18469;10;Электрик;Необходимо заменить светильник в подъезде, и подключить его ( сейчас не горит причина неизвестна), провода привести в порядок. Светильник на замену в наличие, других материалов нет.
18471;10;Электрик;Света нет на кухне
18473;10;Электрик;Ток жок калидорда люстра косылмаиды
18475;10;Электрик;неработает розетки в зале
18477;10;Электрик;Замена вод насоса
18479;10;Электрик;повесить люстры 4 шт, плафон 1 шт, вытяжка 1 шт
18481;14;Муж на час;Поменять кран
18483;24;Видеонаблюдение;установка видеокамеры на складе
18485;14;Муж на час;Приклеить зеркало, отрегулировать пластиковые окна
18487;4;Сантехник;Установка раковины
18489;14;Муж на час;ремонт стиральной машины
18491;14;Муж на час;ремонт светильника и люстры
18493;14;Муж на час;замена вводных автоматов
18495;10;Электрик;Подключить генератор на 10кВт и стабилизатор.
18497;4;Сантехник;У соседей внизу конденсат на стенах образуется, есть подозрение что у нас где то протекает
18501;4;Сантехник;бежит из под ванной
18503;14;Муж на час;Пылесос lg перегревается и отключается нужен ремонт
18505;24;Видеонаблюдение;Установить наружнюю камеру наблюдения
18507;10;Электрик;не работает розеток 4 шт
18509;10;Электрик;ремонт люстры
18511;10;Электрик;ремонт стиральной машины
18513;24;Видеонаблюдение;установка видео домофона 
18515;14;Муж на час;Навесить жалюзи, поменять смеситель
18517;10;Электрик;нету света в ванной
18519;10;Электрик;заменить автоматы
18521;10;Электрик;Нет света в ванной
18523;4;Сантехник;поменять канализационную трубу. Сместитель поменять надо в кухне
18525;4;Сантехник;Установка посудомоечной машины
18527;4;Сантехник;Замена смесителя, замена унитаза
18529;24;Видеонаблюдение;установка видеокамер
18531;4;Сантехник;сильно засорена канализация на кухне. нужно прочистка тросом. вода не уходит из раковины
18533;24;Видеонаблюдение;прокладка кабеля
18537;10;Электрик;Замена вилки на электроплитке, установка розетки
18541;14;Муж на час;поменять смеситель на раковине в ванно1
18543;4;Сантехник;Установка газового котла Дх 200
18547;10;Электрик;"установка розетки,
установка выключателя
установка резервного питания (батарея, инвертор,..)"
18549;10;Электрик;подключить под лестницой подсветку
18551;10;Электрик;Света нету Естай этоможете приехать
18553;10;Электрик;Стиральная машинка не работает но горит свет
18555;10;Электрик;Ремонт щита
18557;61;Ремонт стиральных машин;Добрый день. Стиральная машина Самсунг, на 3,5 кг. После полоскания белья, на табло появляется 5Е, вода не сливается. При открытии аварийного черного шланга, вода не вытекает, вытекла после откручивания фильтра для мусора.
18559;4;Сантехник;Замена смеситель в кухне 
18561;14;Муж на час;Повесить магнитную доску на стену и Часы 
18563;24;Видеонаблюдение;прокладка кабеля на камеру
18567;4;Сантехник;Треснула пластиковая труба горячей воды. Диаметр трубы 21 мм (наружный)
18569;24;Видеонаблюдение;монтаж видеонаблюдения
18571;24;Видеонаблюдение;Провести монтаж кабеля
18573;4;Сантехник;установка стиральной машины
18577;10;Электрик;Нужен электрик заменить автомат
18581;10;Электрик;установить детский турник
18585;4;Сантехник;Бежит батарея
18587;14;Муж на час;Нужно найти место пробоя кабеля в квартире. Необходимо иметь прибор для поиска пробоя
18589;14;Муж на час;Плохо уходит вода в кухне и необходимо переподключитт стиральную машину в ванную.
18591;10;Электрик;Замена розеток и выключателей
18593;4;Сантехник;Подбор и замена краников на полотенцесушитель, устранение зазоров между ванной и стеной, ревизия ванной комнаты
18595;14;Муж на час;добрый день. упала столешница, нужно обратно ее присверлить. шурупов нет.
18597;4;Сантехник;запах в ванной с туалетом(совмещенный). Мне кажется это из-за того что неплотно установлена гофра. Но не уверен...
18599;24;Видеонаблюдение;монтаж кабеля
18601;4;Сантехник;Протекает шланг подводки воды к бачку унитаза, а также труба от бачка к унитазу.
18603;4;Сантехник;Смена прокладок и картриджей на 2ух кранах, прокладки и картриджи есть.
18605;24;Видеонаблюдение;видео не показывает.
18607;24;Видеонаблюдение;ремонт камеры
18609;4;Сантехник;Установка газового водо нагреватель 12л
18611;14;Муж на час;на потолок прекрепить вешалку. которая состоит из цепей и трубы. при этом нужно иметь с собой крюки 2 шт, для потолка, чтобы на них повесить цепь. так же нужно принести крепления между цепью и трубой, 2 шт. фото конструкции вышлю
18613;24;Видеонаблюдение;настройка видекамеры
18615;24;Видеонаблюдение;установка домофона
18617;4;Сантехник;поменять гофру
18621;10;Электрик;Поиск и устранение КЗ в офисе на одном из автоматов.
18623;24;Видеонаблюдение;настройка видеонаблюдения
18625;10;Электрик;Поломка выключателя
18627;14;Муж на час;Прочистить слив в ванной, починить электричество, подключить посудомоечную машину
18631;14;Муж на час;"Нужно закрепить розетку(выпадает)
Фассад у выдвижного ящика отпал, также закрепить
И прибить примерно 6-7 гвоздей в гипсокартон"
18633;10;Электрик;Салон Одри, нужен инструмент перфоратор переставить клемазон
18635;14;Муж на час;монтаж кронштейна под телевизор
18637;14;Муж на час;ремонт деревянной мебели
18641;10;Электрик;Дизель генератор не запускается
18647;4;Сантехник;С крана под раковиной капает.
18649;61;Ремонт стиральных машин;Выставляет на панели ошибку перестала работать
18653;24;Видеонаблюдение;прокладка кабеля домофона
18655;24;Видеонаблюдение;Установка камера
18657;24;Видеонаблюдение;монтаж кабеля
18663;14;Муж на час;замена раковины с установкой смесителя.
18667;14;Муж на час;Ручка от входной двери снаружи не держится на саморезах и вываливается. Необходимо закрепить ручку с помощью дрели и шурупа.
18673;14;Муж на час;Сырткы есиктин ручкасы босап тур, ишинен дурыс илинбейди.
18675;24;Видеонаблюдение;Провести монтаж кабеля
18677;10;Электрик;Протянуть электропровод от разветкоробки по углу потолка (будет спрятан в нише) и вывести провод с кабелегоном к месту крепления потолочного светильника. Прикрепить светильник к потолку и подключить к сети.
18679;4;Сантехник;необходимо установить раковину с тумбой и зеркало в ванной комнате
18681;14;Муж на час;прикрутить дверце кухонного шкафа и посудоиоечной машины. перезвоните пожалуйста
18683;14;Муж на час;У нас в офисе под столами много торчащих шнурей. хотелось бы их как то скрыть. прибить может по столам
18685;10;Электрик;Замена 2 розеток
18687;24;Видеонаблюдение;Монтаж домофона
18693;14;Муж на час;реставрация паркета и кресла
18695;24;Видеонаблюдение;монтаж домофона
18697;24;Видеонаблюдение;настройка видеорегистратора
18699;24;Видеонаблюдение;установка домофона
18701;14;Муж на час;замена смесителя
18703;24;Видеонаблюдение;Ремонт наружной видеокамеры
18705;24;Видеонаблюдение;ремонт видеонаблюдения
18709;24;Видеонаблюдение;провести кабель на домофон
18711;14;Муж на час;нет света в одной комнате
18713;14;Муж на час;повесить телевизор на стену
18715;14;Муж на час;устранить течь в ванной
18717;14;Муж на час;поменять светильник и люстру
18721;14;Муж на час;проложить силовой кабель от щитка
18723;14;Муж на час;поченить розетку, поменять замок.
18725;14;Муж на час;повесить гардину
18733;4;Сантехник;заменить сифон 
18735;4;Сантехник;прочистка канализации 
18737;4;Сантехник;установить стиральную машинку 
18739;4;Сантехник;заменить смесителя 
18741;4;Сантехник;установить бойлер
18743;4;Сантехник;заменить клапан бочка
18745;10;Электрик;Нужно заменить плафоны
18749;4;Сантехник;Протекает кухонный сместитель
18751;14;Муж на час;Сломалась ручка от входной двери
18753;14;Муж на час;Сломалась ручка от входной двери
18755;14;Муж на час;Навесить шведскую стенку
18757;4;Сантехник;труба про тикает
18759;14;Муж на час;сломалась ручка от входной двери и ручка на выдвижном ящике на кухне, и еще  нужно забить гвозди
18761;4;Сантехник;сломался кран в ванной .
18763;14;Муж на час;Засорилась ванная
18765;14;Муж на час;сломался унитаз
18767;14;Муж на час;Засорилась ванная
18769;14;Муж на час;Засорилась ванная
18775;4;Сантехник;Установка душевой кабин 
18777;4;Сантехник;Замена смесителя в ванной и установка радиатора на кухне 
18779;4;Сантехник;замена смесителя
18781;4;Сантехник;Сестемы отопление найти ощибку
18783;14;Муж на час;Здравствуйте, нужно установить потолочный карниз ( 2 шт)
18785;4;Сантехник;засор раковины
18787;4;Сантехник;засор раковины
18789;4;Сантехник;засор раковины
18791;4;Сантехник;замена бардюра или уголка в ванной, замена внутриностей бочка унитаза
18793;4;Сантехник;Течет в ванной однорычажный смеситель
18795;10;Электрик;прокладка кабеля для освещения
18797;4;Сантехник;поменять смеситель
18799;61;Ремонт стиральных машин;Стиральная машина включается, но барабан не крутит
18801;4;Сантехник;замена сифона
18803;14;Муж на час;поменять смеситель на кухне
18805;14;Муж на час;поменять 2 розетки и 2 выключателя7%2
18807;24;Видеонаблюдение;монтаж домофона
18809;14;Муж на час;мелкий ремонт мебели
18811;14;Муж на час;мелкий ремонт мебели
18813;14;Муж на час;мелкий ремонт мебели
18815;14;Муж на час;установка раковины и тумбы
18817;4;Сантехник;В душе нестикает вода
18819;10;Электрик;замена светодиодного плафона на обычную лампочку
18821;4;Сантехник;прочистка котлов 
18823;4;Сантехник;прочистка котлов 
18825;4;Сантехник;Вытащить стиральную машину
18827;4;Сантехник;замена стакана смесителя 
18829;61;Ремонт стиральных машин;"Стиралка - Индезит.
Включаешь в розетку, стоит минут пятнадцать, затем мигают все кнопки и ничего не происходит. Машинка не реагирует. Отсоединяешь от розетки и снова включаешь ничего не загорается. Теперь, сегодня вообще ни на что не реагирует."
18831;24;Видеонаблюдение;прокладка кабеля
18833;4;Сантехник;Устранение утечку в подвале 
18835;4;Сантехник;Установка батарей алюменивый в кухню 
18837;4;Сантехник;Стиральная машина включаеться но не работает.
18839;14;Муж на час;навестить кухонный гарнитур
18841;24;Видеонаблюдение;ремонт видеонблюдения
18843;24;Видеонаблюдение;установка камер705
18845;10;Электрик;Лампочка периодически издавала треск, и свет начинал мигать, когда сильнее когда слабее. Эти явления появлялись  почти сразу после включения, а потом пропадали. Теперь свет не включается, лампочка исправна.
18847;4;Сантехник;необходимо установить раковину с тумбой и зеркало в ванной комнате
18849;4;Сантехник;Подключить смеситель для ванны, установить унитаз
18851;4;Сантехник;Установка ванны, раковины, унитаза и смесителей.
18853;4;Сантехник;Засор унитаза
18855;10;Электрик;У будки для охраны обрыв кабеля. Оплата перечислением или наличными но с документами.
18857;10;Электрик;Внутри стены перегорел элект.провод. Место поломки на стене не далеко от распред.коробки.
18859;14;Муж на час;"Телевизор работает, но экран не включается, может плата перегорела. Подключить проводк к вилке.
Подправить ножки мебели."
18861;10;Электрик;Отсутствует эл. энергия в будке охраны. Оплата наличными или перечислением но с документами
18863;10;Электрик;Проблема может с патроном
18865;4;Сантехник;Сместитель крана протикает верхняя часть в ваной
18867;10;Электрик;Замена разеток
18869;10;Электрик;Проверит автомат отключаеся
18871;10;Электрик;ток согады (машинка холодильник и стиралка
18873;24;Видеонаблюдение;монтаж домофона 
18875;10;Электрик;нужно поменять реле в холодильнике он включаеться и отключается за пару секунд
18877;4;Сантехник;ремонт смесителя замена гусака и переключателя душа
18879;4;Сантехник;ремонт смесителя замена гусака и переключателя душа
18881;14;Муж на час;Сломался карниз
18883;4;Сантехник;Прочистить фильтр на воду в подвале .оплата перечислением на карту
18885;4;Сантехник;Прочистить фильтр в подвале
18887;4;Сантехник;Смеситель на кухне (душевого типа - вытягивается на удлинителе, переключается струя) Плохо течёт - то-ли прокладка загнулась то-ли переключатель сломался, шланг застрял не вытягивается
18889;4;Сантехник;Замена стаканчика в смесителе
18891;4;Сантехник;заменить смеситель на кухне.
18893;10;Электрик;Замена патронов на люстре. Две из трёх сломаны (рассыпались).
18895;4;Сантехник;замена внутренности бочка
18897;10;Электрик;Ремонт выключател
18899;10;Электрик;Установка навесных ламп
18907;4;Сантехник;замена прокладки счетчик 
18909;14;Муж на час;замена розеток и выключателей
18915;24;Видеонаблюдение;прокладка кабеля домофона
18917;14;Муж на час;Два кухонных шкафа-закрепить. Мебель рассохлась-склеить.
18919;14;Муж на час;На кухне кран с холодной вдой плохо бежит. Наверное застрял камушек. (Так думаю)
18921;10;Электрик;Замена разетка
18923;4;Сантехник;Требует замены сливная система в раковине на кухне и в ванной.
18929;14;Муж на час;установка стиральной машины
18933;14;Муж на час;замена розеток, замена смесителя на кухне
18937;24;Видеонаблюдение;установка видионаблюдение
18939;14;Муж на час;навесить двелюстры 
18941;14;Муж на час;замена смесителя отрегулировать дверцы
18943;4;Сантехник;В кухне и в ванной вода не уходит, в туалете нормально уходит. Кажется засор между ванной и туалетом
18945;14;Муж на час;У телевизоро lg нет звука
18947;14;Муж на час;Засор канализации
18949;4;Сантехник;сильно засорена канализация на кухне. нужно прочистка тросом. вода не уходит из раковины
18951;4;Сантехник;Поменять полотенце. Замена душа. Замазать зазоры между ванной и кафелем.
18953;10;Электрик;В ресторане выбивает автомат приточки. мёрзнем
18955;14;Муж на час;Повесить гардину на 1 окно
18957;14;Муж на час;Навевска зеркала
18959;14;Муж на час;повесить люстру,картину, сдвинуть раковину,проверить розетку
